 "x_c",  "y_c",  "u_c",  "v_c",  "x",  "y",  "u",  "v",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "Xp",  "Yp"
-8.8491,4.66431,-0.0314645,0.825485,821,917,-0.721793,-18.9368,-0.00150966,0.0041325,-5.29633e-05,0.004133,-0.00151016,-1.56141,0.00764988,-8.88057,5.48979
-8.58755,4.66431,-0.0317599,0.826586,827,917,-0.728577,-18.962,-0.00147172,0.00417672,-2.92196e-05,0.00417687,-0.00147187,-1.56562,0.00786394,-8.61931,5.49089
-8.326,4.66431,-0.0309085,0.82743,833,917,-0.709034,-18.9814,-0.00142718,0.00420504,-1.07157e-05,0.00420506,-0.0014272,-1.56889,0.00728493,-8.35691,5.49174
-8.06445,4.66431,-0.0307355,0.828161,839,917,-0.705075,-18.9982,-0.00138193,0.00421641,-1.11346e-06,0.00421641,-0.00138193,-1.5706,0.00716976,-8.09519,5.49247
-7.8029,4.66431,-0.0310016,0.828933,845,917,-0.711179,-19.0159,-0.00133125,0.00421274,3.20037e-06,0.00421274,-0.00133125,1.57022,0.00735062,-7.83391,5.49324
-7.54135,4.66431,-0.0313182,0.829731,851,917,-0.71843,-19.0342,-0.0012881,0.00419659,8.93225e-06,0.00419661,-0.00128811,1.56917,0.00775157,-7.57267,5.49404
-7.2798,4.66431,-0.031978,0.830577,857,917,-0.733572,-19.0536,-0.00128407,0.00417439,1.61038e-05,0.00417444,-0.00128412,1.56785,0.00793359,-7.31178,5.49488
-7.01825,4.66431,-0.0326219,0.831165,863,917,-0.748343,-19.0671,-0.00131532,0.00415195,1.25048e-05,0.00415198,-0.00131535,1.56851,0.00806545,-7.05088,5.49547
-6.7567,4.66431,-0.0331487,0.8322,869,917,-0.760408,-19.0908,-0.00134535,0.00412892,-8.71226e-06,0.00412893,-0.00134536,-1.5692,0.00795435,-6.78985,5.49651
-6.49515,4.66431,-0.0338192,0.833786,875,917,-0.775833,-19.1272,-0.00137511,0.00410653,-3.68323e-05,0.00410678,-0.00137536,-1.56408,0.00813335,-6.52897,5.49809
-6.2336,4.66431,-0.0344285,0.835111,881,917,-0.789809,-19.1576,-0.00140733,0.00408523,-5.92708e-05,0.00408587,-0.00140797,-1.56001,0.00779042,-6.26803,5.49942
-5.97205,4.66431,-0.0344737,0.835792,887,917,-0.790817,-19.1732,-0.00142849,0.00406736,-7.7208e-05,0.00406845,-0.00142957,-1.55675,0.00782334,-6.00653,5.5001
-5.71051,4.66431,-0.0338697,0.836383,893,917,-0.776957,-19.1867,-0.00143635,0.00405269,-9.43139e-05,0.00405431,-0.00143797,-1.55362,0.00837518,-5.74437,5.50069
-5.44896,4.66431,-0.0337207,0.837402,899,917,-0.773583,-19.2102,-0.00143657,0.00403743,-0.000115123,0.00403985,-0.00143899,-1.54978,0.00876152,-5.48268,5.50171
-5.18741,4.66431,-0.034346,0.83841,905,917,-0.787905,-19.2333,-0.00144434,0.00401889,-0.000136336,0.00402229,-0.00144774,-1.54586,0.0084721,-5.22175,5.50272
-4.92586,4.66431,-0.0349898,0.838868,911,917,-0.802659,-19.2438,-0.00145523,0.00399671,-0.000138337,0.00400022,-0.00145874,-1.54544,0.00817107,-4.96085,5.50317
-4.66431,4.66431,-0.0355379,0.839355,917,917,-0.81525,-19.255,-0.00147085,0.00397277,-0.000120878,0.00397545,-0.00147353,-1.54861,0.00786364,-4.69984,5.50366
-4.40276,4.66431,-0.0362111,0.840318,923,917,-0.830706,-19.277,-0.00148187,0.00394934,-8.4262e-05,0.00395065,-0.00148318,-1.55529,0.00852093,-4.43897,5.50462
-4.14121,4.66431,-0.0362377,0.840778,929,917,-0.831312,-19.2876,-0.00148286,0.00392484,-2.69519e-05,0.00392498,-0.00148299,-1.56581,0.00851332,-4.17744,5.50508
-3.87966,4.66431,-0.0359929,0.841063,935,917,-0.825714,-19.2941,-0.00150688,0.00389823,3.17814e-05,0.00389841,-0.00150707,1.56492,0.0088945,-3.91565,5.50537
-3.61811,4.66431,-0.0363175,0.841818,941,917,-0.833101,-19.3115,-0.00155089,0.00386708,8.0109e-05,0.00386827,-0.00155207,1.55601,0.00864408,-3.65442,5.50612
-3.35656,4.66431,-0.0373206,0.842792,947,917,-0.856135,-19.3338,-0.00158244,0.00383454,0.000117466,0.00383709,-0.00158498,1.54913,0.00818041,-3.39388,5.5071
-3.09501,4.66431,-0.0381932,0.843612,953,917,-0.876185,-19.3526,-0.00160284,0.00380517,0.000140331,0.00380881,-0.00160648,1.54487,0.00829203,-3.1332,5.50792
-2.83346,4.66431,-0.0383582,0.84511,959,917,-0.879944,-19.387,-0.00163192,0.00378427,0.00014017,0.00378789,-0.00163554,1.54494,0.00816709,-2.87181,5.50942
-2.57191,4.66431,-0.0386828,0.84674,965,917,-0.887417,-19.4244,-0.00166727,0.00377053,0.000114095,0.00377293,-0.00166967,1.54983,0.00824285,-2.61059,5.51105
-2.31036,4.66431,-0.0388478,0.848042,971,917,-0.891202,-19.4542,-0.00169237,0.00376159,6.86105e-05,0.00376245,-0.00169323,1.55822,0.00877761,-2.3492,5.51235
-2.04881,4.66431,-0.0398987,0.84802,977,917,-0.915292,-19.4538,-0.00169574,0.00375866,1.01303e-05,0.00375868,-0.00169576,1.56894,0.0102333,-2.08871,5.51233
-1.78726,4.66431,-0.0409896,0.848031,983,917,-0.940302,-19.454,-0.00169378,0.00376355,-4.58771e-05,0.00376393,-0.00169416,-1.56239,0.0112744,-1.82825,5.51234
-1.52571,4.66431,-0.0414764,0.848459,989,917,-0.95145,-19.4638,-0.00169125,0.00378243,-8.10594e-05,0.00378363,-0.00169245,-1.55599,0.0112598,-1.56718,5.51276
-1.26416,4.66431,-0.0409922,0.849484,995,917,-0.94034,-19.4873,-0.00167678,0.00381573,-8.80143e-05,0.00381715,-0.00167819,-1.55478,0.00942809,-1.30515,5.51379
-1.00261,4.66431,-0.0408379,0.85026,1001,917,-0.936859,-19.5051,-0.00163922,0.00385338,-8.57665e-05,0.00385472,-0.00164056,-1.55519,0.00846226,-1.04345,5.51457
-0.741058,4.66431,-0.0412343,0.850556,1007,917,-0.945948,-19.5119,-0.00156552,0.00388772,-7.84556e-05,0.00388884,-0.00156665,-1.55641,0.00840998,-0.782292,5.51486
-0.479508,4.66431,-0.0424423,0.850622,1013,917,-0.97362,-19.5134,-0.00146809,0.0039141,-4.76243e-05,0.00391452,-0.00146851,-1.56195,0.00887404,-0.52195,5.51493
-0.217958,4.66431,-0.0438125,0.850982,1019,917,-1.00504,-19.5217,-0.00134924,0.00393745,1.01621e-05,0.00393747,-0.00134926,1.56887,0.00955728,-0.261771,5.51529
0.0435916,4.66431,-0.0447118,0.852142,1025,917,-1.02569,-19.5483,-0.00121281,0.0039627,7.67638e-05,0.00396384,-0.00121395,1.55597,0.00957578,-0.00112012,5.51645
0.305141,4.66431,-0.0446665,0.853639,1031,917,-1.02468,-19.5827,-0.00109212,0.00399274,0.000128601,0.00399599,-0.00109537,1.54553,0.00870163,0.260475,5.51795
0.566691,4.66431,-0.0439907,0.855393,1037,917,-1.00919,-19.6228,-0.00101164,0.00402458,0.000167881,0.00403017,-0.00101723,1.53751,0.00751477,0.522701,5.5197
0.828241,4.66431,-0.0440546,0.856255,1043,917,-1.01066,-19.6426,-0.000956075,0.00405784,0.000203587,0.00406609,-0.000964329,1.53028,0.00800269,0.784187,5.52056
1.08979,4.66431,-0.0439854,0.856782,1049,917,-1.00901,-19.6547,-0.000910923,0.004096,0.000234424,0.00410695,-0.000921875,1.52411,0.00836911,1.04581,5.52109
1.35134,4.66431,-0.0440599,0.856846,1055,917,-1.01077,-19.6562,-0.00088326,0.00414503,0.000266098,0.00415907,-0.000897303,1.51807,0.00822774,1.30728,5.52115
1.61289,4.66431,-0.0440706,0.857231,1061,917,-1.01094,-19.6651,-0.000870291,0.00420261,0.000295778,0.0042198,-0.000887478,1.51275,0.00871796,1.56882,5.52154
1.87444,4.66431,-0.0436981,0.858165,1067,917,-1.00244,-19.6864,-0.000868722,0.0042597,0.000324949,0.00428021,-0.00088923,1.50777,0.00988533,1.83074,5.52247
2.13599,4.66431,-0.0440227,0.858745,1073,917,-1.0099,-19.6998,-0.000858193,0.00431624,0.000369471,0.00434249,-0.000884442,1.49987,0.0106493,2.09197,5.52305
2.39754,4.66431,-0.0450497,0.859871,1079,917,-1.03341,-19.7256,-0.000826513,0.00437182,0.00043792,0.00440845,-0.000863146,1.48734,0.0102326,2.35249,5.52418
2.65909,4.66431,-0.0459756,0.860911,1085,917,-1.05472,-19.7494,-0.000764245,0.00442553,0.000517675,0.00447667,-0.000815379,1.47234,0.00944483,2.61311,5.52522
2.92064,4.66431,-0.0465236,0.862012,1091,917,-1.0673,-19.7747,-0.000677938,0.00448616,0.000594587,0.00455373,-0.000745513,1.45763,0.00966566,2.87412,5.52632
3.18219,4.66431,-0.0471728,0.863172,1097,917,-1.08215,-19.8013,-0.000603399,0.0045558,0.000673448,0.00464226,-0.000689857,1.44311,0.010371,3.13502,5.52748
3.44374,4.66431,-0.0481573,0.864849,1103,917,-1.10472,-19.8398,-0.000549673,0.00462949,0.000745924,0.00473479,-0.000654964,1.43057,0.0108874,3.39558,5.52915
3.70529,4.66431,-0.0485031,0.86565,1109,917,-1.1127,-19.8582,-0.000480538,0.0046975,0.00080631,0.00482015,-0.000603189,1.41984,0.011349,3.65679,5.52996
3.96684,4.66431,-0.047705,0.866043,1115,917,-1.09435,-19.8672,-0.000361306,0.00476006,0.000856406,0.00489947,-0.000500721,1.40942,0.011822,3.91913,5.53035
4.22839,4.66431,-0.0468908,0.867456,1121,917,-1.07571,-19.8996,-0.000239809,0.00482374,0.000887196,0.00497469,-0.000390757,1.40227,0.0123797,4.1815,5.53176
4.48994,4.66431,-0.0465077,0.87021,1127,917,-1.06684,-19.9627,-0.000186165,0.00489445,0.000886588,0.00504472,-0.000336434,1.4029,0.0111906,4.44343,5.53452
4.75149,4.66431,-0.0464598,0.872389,1133,917,-1.06575,-20.0128,-0.000224074,0.00497884,0.000864895,0.00511884,-0.000364081,1.41031,0.0100847,4.70503,5.53669
5.01304,4.66431,-0.0463374,0.873304,1139,917,-1.06299,-20.0338,-0.000323229,0.00507612,0.00084627,0.00520565,-0.000452762,1.41891,0.00990058,4.9667,5.53761
5.27459,4.66431,-0.0467099,0.873706,1145,917,-1.07151,-20.043,-0.000419748,0.00517876,0.000823436,0.00529736,-0.000538348,1.42775,0.00978395,5.22788,5.53801
5.53614,4.66431,-0.0474389,0.874108,1151,917,-1.08829,-20.0522,-0.000524801,0.00528196,0.00078831,0.00538708,-0.000629917,1.43823,0.00849927,5.4887,5.53841
5.79769,4.66431,-0.0472952,0.874589,1157,917,-1.085,-20.0632,-0.00067189,0.00538334,0.000747237,0.00547419,-0.000762738,1.44981,0.00801726,5.75039,5.53889
6.05924,4.66431,-0.0459649,0.875462,1163,917,-1.05444,-20.0832,-0.000848518,0.00547674,0.000705337,0.00555444,-0.000926216,1.46108,0.00951048,6.01327,5.53977
6.32079,4.66431,-0.0443792,0.876374,1169,917,-1.01807,-20.1042,-0.00101977,0.00555138,0.000662645,0.00561753,-0.00108593,1.47129,0.011866,6.27641,5.54068
6.58234,4.66431,-0.0441078,0.877117,1175,917,-1.0119,-20.1212,-0.00116214,0.00560475,0.000630744,0.00566304,-0.00122043,1.47864,0.0123822,6.53823,5.54142
6.84389,4.66431,-0.0451508,0.878293,1181,917,-1.03572,-20.1482,-0.00126701,0.00563302,0.00062352,0.00568891,-0.0013229,1.4814,0.0108396,6.79874,5.5426
7.10544,4.66431,-0.0474974,0.880091,1187,917,-1.08958,-20.1894,-0.00132472,0.00564234,0.000626564,0.00569824,-0.00138062,1.48182,0.00851937,7.05794,5.5444
7.36699,4.66431,-0.0488118,0.881733,1193,917,-1.11974,-20.2271,-0.00135399,0.00563808,0.000630875,0.00569454,-0.00141045,1.48153,0.00736306,7.31818,5.54604
7.62854,4.66431,-0.0494823,0.882792,1199,917,-1.13513,-20.2514,-0.001399,0.00562371,0.000644632,0.00568239,-0.00145768,1.48001,0.00730329,7.57905,5.5471
7.89009,4.66431,-0.0496898,0.88334,1205,917,-1.1399,-20.264,-0.00148219,0.00559839,0.000677752,0.00566268,-0.00154648,1.47622,0.00741579,7.8404,5.54765
8.15164,4.66431,-0.0500144,0.884018,1211,917,-1.14735,-20.2795,-0.00155323,0.005563,0.000730088,0.00563713,-0.00162736,1.46961,0.00777652,8.10162,5.54832
8.41319,4.66431,-0.0503603,0.88496,1217,917,-1.15522,-20.3011,-0.00158085,0.00552079,0.000790522,0.00560773,-0.00166778,1.46127,0.00824041,8.36283,5.54927
8.67474,4.66431,-0.0508764,0.885931,1223,917,-1.16709,-20.3234,-0.00159064,0.0054751,0.000850022,0.00557592,-0.00169146,1.45274,0.0077645,8.62386,5.55024
8.93629,4.66431,-0.0511318,0.887105,1229,917,-1.17295,-20.3503,-0.00162031,0.00543074,0.000900019,0.00554381,-0.00173338,1.44582,0.00729745,8.88515,5.55141
9.19784,4.66431,-0.0513341,0.88844,1235,917,-1.17767,-20.381,-0.00170996,0.00539719,0.000958023,0.00552407,-0.00183683,1.43913,0.00728514,9.1465,5.55275
9.45939,4.66431,-0.0515416,0.890002,1241,917,-1.18243,-20.4168,-0.00180837,0.00537711,0.001019,0.00551883,-0.00195008,1.43261,0.00752543,9.40784,5.55431
9.72094,4.66431,-0.0518981,0.891394,1247,917,-1.19056,-20.4487,-0.00189023,0.00536393,0.0010657,0.00551725,-0.00204355,1.42791,0.00717937,9.66904,5.5557
9.98249,4.66431,-0.0526218,0.892737,1253,917,-1.20719,-20.4795,-0.00197773,0.00535015,0.00107892,0.0055057,-0.00213328,1.42761,0.00669632,9.92986,5.55704
10.244,4.66431,-0.0536594,0.89399,1259,917,-1.23099,-20.5083,-0.00207504,0.00533027,0.0010589,0.00547871,-0.00222348,1.43152,0.00665504,10.1904,5.5583
10.5056,4.66431,-0.0545694,0.895238,1265,917,-1.25184,-20.5369,-0.00215201,0.00529411,0.0010024,0.0054267,-0.0022846,1.43929,0.00702663,10.451,5.55954
10.7671,4.66431,-0.0551866,0.896973,1271,917,-1.26597,-20.5767,-0.0021623,0.00522706,0.000907252,0.00533682,-0.00227206,1.4504,0.00724315,10.7119,5.56128
-17.4802,4.40276,-0.0188425,0.798456,623,923,-0.432229,-18.3167,-0.00151249,0.00263265,-0.000130653,0.00263676,-0.0015166,-1.53932,0.00665733,-17.4991,5.20121
-17.2187,4.40276,-0.0194385,0.799666,629,923,-0.445934,-18.3445,-0.00139185,0.00265423,-0.000104504,0.00265692,-0.00139455,-1.54499,0.00677524,-17.2381,5.20242
-16.9571,4.40276,-0.019537,0.800499,635,923,-0.448152,-18.3636,-0.00138407,0.00268529,-9.15775e-05,0.00268735,-0.00138613,-1.54831,0.0066443,-16.9767,5.20325
-16.6956,4.40276,-0.0193401,0.800818,641,923,-0.443656,-18.3709,-0.00141117,0.0027144,-9.32409e-05,0.00271651,-0.00141328,-1.54821,0.00671825,-16.7149,5.20357
-16.434,4.40276,-0.0194066,0.801414,647,923,-0.4452,-18.3846,-0.00142149,0.00274104,-0.000100885,0.00274348,-0.00142393,-1.54658,0.0067823,-16.4535,5.20417
-16.1725,4.40276,-0.0196673,0.802441,653,923,-0.451154,-18.4081,-0.00141947,0.00276526,-0.000105434,0.00276792,-0.00142213,-1.54562,0.00721184,-16.1922,5.2052
-15.9109,4.40276,-0.0205693,0.803718,659,923,-0.471834,-18.4375,-0.00139906,0.00278374,-0.000103514,0.0027863,-0.00140162,-1.54607,0.00681717,-15.9315,5.20647
-15.6494,4.40276,-0.0214313,0.80474,665,923,-0.491661,-18.4608,-0.00133075,0.00279603,-9.35578e-05,0.00279815,-0.00133287,-1.54814,0.00659945,-15.6708,5.2075
-15.3878,4.40276,-0.0220326,0.805719,671,923,-0.505437,-18.4833,-0.00123268,0.0027995,-8.68788e-05,0.00280137,-0.00123455,-1.54926,0.0067002,-15.4099,5.20847
-15.1263,4.40276,-0.0225834,0.806871,677,923,-0.518045,-18.5098,-0.00113377,0.00280298,-8.53743e-05,0.00280483,-0.00113562,-1.54912,0.0076597,-15.1489,5.20963
-14.8647,4.40276,-0.0228547,0.807645,683,923,-0.524273,-18.5275,-0.00103787,0.00281038,-8.77829e-05,0.00281238,-0.00103987,-1.548,0.00797843,-14.8876,5.2104
-14.6032,4.40276,-0.022759,0.808138,689,923,-0.52208,-18.5388,-0.000926932,0.00281948,-8.72826e-05,0.00282151,-0.000928964,-1.54752,0.0076921,-14.626,5.21089
-14.3417,4.40276,-0.0230091,0.809159,695,923,-0.527823,-18.5623,-0.000817046,0.00282644,-8.05117e-05,0.00282822,-0.000818825,-1.54871,0.00687716,-14.3647,5.21192
-14.0801,4.40276,-0.0233283,0.810144,701,923,-0.535179,-18.5848,-0.000737269,0.00283237,-7.42568e-05,0.00283391,-0.000738813,-1.55001,0.00613389,-14.1034,5.2129
-13.8186,4.40276,-0.0232006,0.811107,707,923,-0.532231,-18.607,-0.000687605,0.00284209,-6.7161e-05,0.00284336,-0.000688883,-1.55178,0.00614609,-13.8418,5.21386
-13.557,4.40276,-0.0227936,0.812405,713,923,-0.522869,-18.6367,-0.000651938,0.00286046,-5.34829e-05,0.00286128,-0.000652752,-1.55557,0.00667945,-13.5798,5.21516
-13.2955,4.40276,-0.0227297,0.813496,719,923,-0.521424,-18.6618,-0.000640873,0.00289149,-3.65736e-05,0.00289187,-0.000641251,-1.56044,0.00724873,-13.3182,5.21625
-13.0339,4.40276,-0.0232485,0.814212,725,923,-0.533314,-18.6781,-0.000692312,0.00293242,-3.06205e-05,0.00293267,-0.000692571,-1.56235,0.00722002,-13.0571,5.21697
-12.7724,4.40276,-0.0235172,0.814603,731,923,-0.539501,-18.6871,-0.000781479,0.00297565,-4.03182e-05,0.00297608,-0.000781912,-1.56007,0.00677054,-12.7959,5.21736
-12.5108,4.40276,-0.0236077,0.814983,737,923,-0.541536,-18.6958,-0.000864504,0.00301884,-5.49506e-05,0.00301961,-0.000865281,-1.55665,0.0066433,-12.5344,5.21774
-12.2493,4.40276,-0.0241984,0.815491,743,923,-0.555113,-18.7075,-0.000930699,0.00306477,-6.81343e-05,0.00306593,-0.000931861,-1.55375,0.00702996,-12.2734,5.21825
-11.9877,4.40276,-0.0248316,0.816181,749,923,-0.569618,-18.7233,-0.00100535,0.00311635,-8.66106e-05,0.00311817,-0.00100717,-1.5498,0.00736422,-12.0125,5.21894
-11.7262,4.40276,-0.0253584,0.81741,755,923,-0.581747,-18.7515,-0.00111557,0.0031719,-0.000119163,0.00317521,-0.00111888,-1.54303,0.00791779,-11.7515,5.22017
-11.4646,4.40276,-0.0254196,0.818551,761,923,-0.583106,-18.7777,-0.00124051,0.00323578,-0.000153343,0.00324103,-0.00124576,-1.53659,0.00799614,-11.49,5.22131
-11.2031,4.40276,-0.0254728,0.819371,767,923,-0.584336,-18.7965,-0.00134748,0.00330493,-0.000183086,0.00331213,-0.00135467,-1.53152,0.00763606,-11.2285,5.22213
-10.9415,4.40276,-0.0257868,0.81957,773,923,-0.591544,-18.8011,-0.00143847,0.00337906,-0.00020582,0.00338783,-0.00144725,-1.52818,0.00754914,-10.9673,5.22233
-10.68,4.40276,-0.0259357,0.819826,779,923,-0.594998,-18.8069,-0.00152745,0.00345935,-0.000217708,0.00346883,-0.00153694,-1.52725,0.00756797,-10.7059,5.22258
-10.4184,4.40276,-0.0261433,0.820448,785,923,-0.599756,-18.8212,-0.00158552,0.00354584,-0.000220896,0.00355533,-0.00159502,-1.52785,0.00778294,-10.4445,5.2232
-10.1569,4.40276,-0.0266009,0.821371,791,923,-0.610242,-18.8424,-0.00160456,0.00363614,-0.000214607,0.00364492,-0.00161333,-1.52994,0.00771148,-10.1835,5.22413
-9.8953,4.40276,-0.0272341,0.821994,797,923,-0.62473,-18.8567,-0.00161783,0.00372656,-0.00019945,0.00373399,-0.00162527,-1.53355,0.00747871,-9.92254,5.22475
-9.63375,4.40276,-0.0285831,0.822194,803,923,-0.655685,-18.8612,-0.0016287,0.00381445,-0.000179631,0.00382037,-0.00163462,-1.53784,0.00696924,-9.66234,5.22495
-9.3722,4.40276,-0.0296447,0.82288,809,923,-0.680072,-18.877,-0.00161305,0.00389407,-0.000153946,0.00389837,-0.00161735,-1.54287,0.00721068,-9.40185,5.22564
-9.11065,4.40276,-0.03052,0.823476,815,923,-0.700163,-18.8907,-0.00155651,0.00396469,-0.000122496,0.00396741,-0.00155923,-1.54862,0.0075367,-9.14117,5.22623
-8.8491,4.40276,-0.0306743,0.824266,821,923,-0.703661,-18.9088,-0.00149454,0.00402962,-9.18873e-05,0.00403115,-0.00149607,-1.55417,0.00757876,-8.87978,5.22702
-8.58755,4.40276,-0.0305972,0.825466,827,923,-0.701882,-18.9363,-0.00144014,0.0040873,-6.34598e-05,0.00408803,-0.00144087,-1.55932,0.00753012,-8.61815,5.22822
-8.326,4.40276,-0.0301475,0.826586,833,923,-0.691571,-18.9621,-0.00138424,0.00413434,-3.8e-05,0.0041346,-0.0013845,-1.56391,0.00748836,-8.35615,5.22934
-8.06445,4.40276,-0.0300704,0.827552,839,923,-0.689807,-18.9842,-0.00133394,0.00416886,-1.93671e-05,0.00416893,-0.00133401,-1.56728,0.00740481,-8.09452,5.23031
-7.8029,4.40276,-0.0304216,0.82822,845,923,-0.697851,-18.9995,-0.00128259,0.00419253,-4.98875e-06,0.00419253,-0.00128259,-1.56989,0.00731381,-7.83333,5.23098
-7.54135,4.40276,-0.0306424,0.828678,851,923,-0.702912,-19.01,-0.00124017,0.00420485,1.06735e-05,0.00420487,-0.00124019,1.56884,0.00704999,-7.572,5.23143
-7.2798,4.40276,-0.0309031,0.829258,857,923,-0.708914,-19.0233,-0.0012374,0.00420921,2.56651e-05,0.00420934,-0.00123753,1.56608,0.00688658,-7.31071,5.23201
-7.01825,4.40276,-0.0313049,0.829827,863,923,-0.718166,-19.0364,-0.00127217,0.00420941,2.93825e-05,0.00420957,-0.00127233,1.56544,0.00726683,-7.04956,5.23258
-6.7567,4.40276,-0.0322015,0.831136,869,923,-0.738681,-19.0664,-0.00131274,0.00420515,1.57018e-05,0.0042052,-0.00131278,1.56795,0.00766545,-6.78891,5.23389
-6.49515,4.40276,-0.0329013,0.833107,875,923,-0.754752,-19.1116,-0.00135885,0.00419801,-5.76221e-06,0.00419801,-0.00135885,-1.56976,0.00888429,-6.52806,5.23586
-6.2336,4.40276,-0.0335079,0.83477,881,923,-0.768652,-19.1498,-0.00140692,0.0041869,-2.33753e-05,0.004187,-0.00140702,-1.56662,0.00967376,-6.26711,5.23753
-5.97205,4.40276,-0.0335105,0.83535,887,923,-0.768757,-19.1631,-0.00144387,0.00417319,-3.82969e-05,0.00417345,-0.00144414,-1.56398,0.0091109,-6.00557,5.23811
-5.71051,4.40276,-0.0332126,0.835592,893,923,-0.761926,-19.1686,-0.0014686,0.00415582,-5.22614e-05,0.00415631,-0.00146908,-1.56151,0.00857998,-5.74372,5.23835
-5.44896,4.40276,-0.0331886,0.83621,899,923,-0.76135,-19.1828,-0.00148345,0.00413256,-7.012e-05,0.00413344,-0.00148433,-1.55831,0.00830632,-5.48214,5.23897
-5.18741,4.40276,-0.0334414,0.836856,905,923,-0.767168,-19.1976,-0.00150286,0.00410316,-9.00026e-05,0.0041046,-0.00150431,-1.55475,0.00794058,-5.22085,5.23961
-4.92586,4.40276,-0.0340666,0.837269,911,923,-0.781481,-19.2071,-0.00152015,0.00406863,-9.33635e-05,0.00407019,-0.00152171,-1.5541,0.00818294,-4.95992,5.24002
-4.66431,4.40276,-0.0348196,0.83771,917,923,-0.798787,-19.2172,-0.00153598,0.0040325,-7.93666e-05,0.00403363,-0.00153711,-1.55655,0.00832777,-4.69913,5.24047
-4.40276,4.40276,-0.035514,0.838516,923,923,-0.814715,-19.2357,-0.00154548,0.00399738,-4.71555e-05,0.00399778,-0.00154588,-1.56229,0.00871863,-4.43827,5.24127
-4.14121,4.40276,-0.0357721,0.839549,929,923,-0.820596,-19.2594,-0.00154189,0.00396367,6.06634e-06,0.00396368,-0.00154189,1.56969,0.00853726,-4.17698,5.2423
-3.87966,4.40276,-0.035969,0.840283,935,923,-0.825163,-19.2763,-0.00155516,0.00393143,6.21885e-05,0.00393213,-0.00155586,1.55946,0.00867,-3.91563,5.24304
-3.61811,4.40276,-0.0364612,0.841063,941,923,-0.836397,-19.2942,-0.00158745,0.00389989,0.000108587,0.00390204,-0.0015896,1.55102,0.00845017,-3.65457,5.24382
-3.35656,4.40276,-0.0372407,0.841792,947,923,-0.854319,-19.3109,-0.00160685,0.00387243,0.000143118,0.00387616,-0.00161059,1.5447,0.00833715,-3.3938,5.24455
-3.09501,4.40276,-0.0378128,0.842374,953,923,-0.867414,-19.3242,-0.00161222,0.00385236,0.000162394,0.00385718,-0.00161704,1.54111,0.00834011,-3.13282,5.24513
-2.83346,4.40276,-0.0380283,0.844,959,923,-0.872349,-19.3615,-0.00162634,0.0038425,0.00015957,0.00384715,-0.001631,1.54165,0.00826192,-2.87148,5.24676
-2.57191,4.40276,-0.0386376,0.845836,965,923,-0.886362,-19.4036,-0.00165025,0.00383941,0.000133809,0.00384267,-0.00165351,1.54644,0.00829487,-2.61054,5.24859
-2.31036,4.40276,-0.038736,0.847406,971,923,-0.888582,-19.4396,-0.00166912,0.00383845,8.94611e-05,0.0038399,-0.00167058,1.55456,0.00876349,-2.34909,5.25016
-2.04881,4.40276,-0.0389276,0.847773,977,923,-0.893032,-19.4481,-0.00167152,0.00383998,2.98968e-05,0.00384014,-0.00167168,1.56537,0.0104155,-2.08773,5.25053
-1.78726,4.40276,-0.039771,0.847592,983,923,-0.912369,-19.4439,-0.00167426,0.00384681,-3.22006e-05,0.003847,-0.00167445,-1.56496,0.0111894,-1.82703,5.25035
-1.52571,4.40276,-0.0402792,0.847831,989,923,-0.923984,-19.4494,-0.00168084,0.00386515,-7.73153e-05,0.00386623,-0.00168192,-1.55686,0.0111604,-1.56599,5.25059
-1.26416,4.40276,-0.0401488,0.848393,995,923,-0.921021,-19.4623,-0.00167507,0.00389518,-9.32405e-05,0.00389674,-0.00167663,-1.55406,0.0103157,-1.30431,5.25115
