 "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "Xp",  "Yp"
0.991128,0.423157,0.00502063,-0.0216658,-0.000666263,-0.00118399,-5.25396e-05,-0.000660985,-0.00118927,-0.100121,0.00637414,1127,799,2.66958,11.5201,0.996148,0.401491
1.00993,0.423157,0.00499583,-0.0216866,-0.00116674,-0.00123583,-0.000143605,-0.00105359,-0.00134899,-0.667364,0.00776186,1137,799,2.65639,11.5311,1.01493,0.40147
-1.04003,0.40435,0.0043285,-0.0240317,-0.00166153,-0.00371937,0.000408115,-0.00158355,-0.00379735,0.188806,0.00554237,47,809,2.30154,12.7781,-1.0357,0.380318
-1.02122,0.40435,0.0042901,-0.0240076,-0.000823572,-0.00360083,0.000255246,-0.000800308,-0.00362409,0.0908912,0.0057213,57,809,2.28112,12.7652,-1.01693,0.380342
-1.00241,0.40435,0.00427796,-0.0239884,1.15792e-05,-0.00347884,0.000128103,1.62744e-05,-0.00348353,0.0366356,0.00609658,67,809,2.27466,12.7551,-0.998134,0.380362
-0.983605,0.40435,0.00429013,-0.0239678,0.000780004,-0.00335527,2.94615e-05,0.000780214,-0.00335548,0.00712396,0.00623807,77,809,2.28114,12.7441,-0.979315,0.380382
-0.964798,0.40435,0.00432382,-0.0239471,0.00141501,-0.00323246,-3.97027e-05,0.00141535,-0.0032328,-0.00854202,0.00626493,87,809,2.29905,12.7331,-0.960474,0.380403
-0.945991,0.40435,0.00436569,-0.023929,0.00186635,-0.00311468,-8.44529e-05,0.00186778,-0.00311611,-0.0169484,0.00613139,97,809,2.32131,12.7234,-0.941625,0.380421
-0.927184,0.40435,0.00441269,-0.0239021,0.00211058,-0.00300304,-0.000114147,0.00211313,-0.00300559,-0.0223073,0.00600103,107,809,2.34631,12.7091,-0.922771,0.380448
-0.908377,0.40435,0.00449122,-0.0238703,0.00212728,-0.002899,-0.000129351,0.0021306,-0.00290233,-0.0257124,0.00583032,117,809,2.38806,12.6923,-0.903886,0.38048
-0.88957,0.40435,0.00459221,-0.0238453,0.00200245,-0.00280142,-0.000141345,0.0020066,-0.00280557,-0.0293892,0.00574793,127,809,2.44176,12.679,-0.884978,0.380505
-0.870763,0.40435,0.00468929,-0.0238216,0.00168477,-0.00271032,-0.000138529,0.00168913,-0.00271468,-0.0314774,0.00579996,137,809,2.49337,12.6664,-0.866074,0.380528
-0.851956,0.40435,0.00474852,-0.023802,0.00118597,-0.00262683,-0.000126728,0.00119018,-0.00263104,-0.0331886,0.00607463,147,809,2.52487,12.6559,-0.847208,0.380548
-0.833149,0.40435,0.00479134,-0.0237788,0.000543021,-0.0025498,-0.000113338,0.000547169,-0.00255394,-0.0365802,0.0061775,157,809,2.54764,12.6436,-0.828358,0.380571
-0.814342,0.40435,0.00479051,-0.0237594,-0.000183656,-0.00247862,-0.000100113,-0.000179297,-0.00248297,-0.043513,0.0062508,167,809,2.5472,12.6333,-0.809552,0.380591
-0.795535,0.40435,0.00476235,-0.0237541,-0.000927363,-0.00241312,-8.81637e-05,-0.00092215,-0.00241833,-0.0590629,0.00615923,177,809,2.53222,12.6305,-0.790773,0.380596
-0.776728,0.40435,0.00472353,-0.0237445,-0.00163457,-0.00235257,-7.88006e-05,-0.00162602,-0.00236112,-0.108036,0.00597111,187,809,2.51158,12.6253,-0.772005,0.380606
-0.757921,0.40435,0.00465569,-0.0237339,-0.00224611,-0.00229649,-7.34561e-05,-0.00219364,-0.00234896,-0.620195,0.00571409,197,809,2.47551,12.6198,-0.753266,0.380616
-0.739114,0.40435,0.00457255,-0.0237215,-0.00270455,-0.00224351,-7.42209e-05,-0.00223186,-0.0027162,-1.41505,0.00548039,207,809,2.4313,12.6132,-0.734542,0.380629
-0.720307,0.40435,0.00448574,-0.0236992,-0.002961,-0.00219312,-8.10218e-05,-0.00218466,-0.00296946,-1.46681,0.00525249,217,809,2.38515,12.6013,-0.715822,0.380651
-0.7015,0.40435,0.00439403,-0.0236881,-0.00297876,-0.0021458,-9.28475e-05,-0.00213558,-0.00298898,-1.46112,0.00513512,227,809,2.33639,12.5954,-0.697106,0.380662
-0.682693,0.40435,0.00429769,-0.0236864,-0.0027378,-0.0021004,-0.000106984,-0.00208293,-0.00275528,-1.40886,0.0051269,237,809,2.28515,12.5945,-0.678396,0.380664
-0.663886,0.40435,0.00422979,-0.0236938,-0.0022408,-0.00205679,-0.000117154,-0.00199983,-0.00229776,-1.11826,0.00518103,247,809,2.24906,12.5984,-0.659657,0.380656
-0.645079,0.40435,0.00416781,-0.0236837,-0.00152175,-0.00201811,-0.00011852,-0.0014949,-0.00204496,-0.222765,0.00522051,257,809,2.2161,12.593,-0.640912,0.380666
-0.626272,0.40435,0.00412264,-0.0236725,-0.000626176,-0.00198644,-0.000114027,-0.000616684,-0.00199593,-0.0830552,0.00517502,267,809,2.19208,12.5871,-0.62215,0.380678
-0.607465,0.40435,0.0041057,-0.0236406,0.000354624,-0.00196362,-0.00010759,0.000359606,-0.0019686,-0.0462777,0.00502562,277,809,2.18309,12.5701,-0.60336,0.380709
-0.588658,0.40435,0.00410961,-0.0236223,0.0013276,-0.00195266,-9.97742e-05,0.00133063,-0.00195569,-0.0303791,0.00483488,287,809,2.18516,12.5604,-0.584549,0.380728
-0.569852,0.40435,0.00414904,-0.0235934,0.00222825,-0.00195276,-8.18789e-05,0.00222985,-0.00195436,-0.0195736,0.00464459,297,809,2.20611,12.545,-0.565702,0.380757
-0.551045,0.40435,0.0042209,-0.0235745,0.00297303,-0.00196572,-5.32449e-05,0.00297361,-0.0019663,-0.0107794,0.00452816,307,809,2.24433,12.535,-0.546824,0.380776
-0.532238,0.40435,0.00432598,-0.0235666,0.00349152,-0.00199,-2.42362e-05,0.00349162,-0.00199011,-0.00442133,0.00462037,317,809,2.3002,12.5307,-0.527912,0.380783
-0.513431,0.40435,0.00446654,-0.0235567,0.00376724,-0.00202211,-7.95487e-06,0.00376725,-0.00202212,-0.00137405,0.0049481,327,809,2.37495,12.5255,-0.508964,0.380793
-0.494624,0.40435,0.00461818,-0.0235447,0.00380951,-0.00205946,-8.38019e-06,0.00380952,-0.00205947,-0.00142788,0.00551722,337,809,2.45557,12.5191,-0.490005,0.380805
-0.475817,0.40435,0.00477171,-0.0235091,0.00363289,-0.00210058,-2.50545e-05,0.003633,-0.00210069,-0.00436975,0.00605927,347,809,2.5372,12.5002,-0.471045,0.380841
-0.45701,0.40435,0.00487462,-0.0234881,0.00327695,-0.00214455,-5.62664e-05,0.00327753,-0.00214513,-0.0103769,0.00635622,357,809,2.59192,12.489,-0.452135,0.380862
-0.438203,0.40435,0.00494567,-0.0234395,0.00278967,-0.00218877,-9.5986e-05,0.00279152,-0.00219062,-0.0192708,0.00690121,367,809,2.62971,12.4632,-0.433257,0.380911
-0.419396,0.40435,0.00496903,-0.0233714,0.00222583,-0.00223184,-0.000138699,0.00223014,-0.00223615,-0.0310746,0.00697462,377,809,2.64212,12.427,-0.414427,0.380979
-0.400589,0.40435,0.00495543,-0.0233034,0.00164202,-0.00227301,-0.000179842,0.00165026,-0.00228125,-0.0458077,0.00699691,387,809,2.63489,12.3908,-0.395633,0.381047
-0.381782,0.40435,0.00492013,-0.0232738,0.00108825,-0.00231241,-0.000211256,0.00110132,-0.00232548,-0.0618054,0.00674418,397,809,2.61612,12.3751,-0.376862,0.381076
-0.362975,0.40435,0.00489023,-0.023271,0.000612394,-0.00235,-0.000226809,0.000629659,-0.00236726,-0.0759727,0.0060984,407,809,2.60022,12.3736,-0.358084,0.381079
-0.344168,0.40435,0.00487335,-0.0232902,0.000248842,-0.00238619,-0.00022236,0.000267475,-0.00240482,-0.0835983,0.00556968,417,809,2.59125,12.3838,-0.339294,0.38106
-0.325361,0.40435,0.0048768,-0.0233134,9.73731e-06,-0.00242389,-0.000191259,2.46766e-05,-0.00243883,-0.0779523,0.00546443,427,809,2.59307,12.3961,-0.320484,0.381037
-0.306554,0.40435,0.00489298,-0.0233456,-0.000137123,-0.00246402,-0.000135744,-0.00012923,-0.00247191,-0.0580745,0.00522344,437,809,2.60168,12.4133,-0.301661,0.381004
-0.287747,0.40435,0.00489402,-0.02334,-0.000244241,-0.00250982,-7.18664e-05,-0.000241964,-0.00251209,-0.0316786,0.00528958,447,809,2.60223,12.4102,-0.282853,0.38101
-0.26894,0.40435,0.00489528,-0.0233144,-0.00034908,-0.00255738,-4.24312e-06,-0.000349072,-0.00255739,-0.00192144,0.00526123,457,809,2.60289,12.3966,-0.264045,0.381036
-0.250133,0.40435,0.00489011,-0.023273,-0.000490706,-0.00260585,7.20785e-05,-0.000488253,-0.0026083,0.0340248,0.00531957,467,809,2.60015,12.3746,-0.245243,0.381077
-0.231326,0.40435,0.00488265,-0.0232189,-0.000706088,-0.00265403,0.000153123,-0.000694125,-0.00266599,0.0779696,0.00543192,477,809,2.59619,12.3459,-0.226443,0.381131
-0.212519,0.40435,0.00487112,-0.0231676,-0.000999882,-0.00269944,0.000224839,-0.00097064,-0.00272868,0.129329,0.0056468,487,809,2.59005,12.3186,-0.207648,0.381182
-0.193712,0.40435,0.00486394,-0.0231343,-0.0013461,-0.00273781,0.000276295,-0.00129326,-0.00279065,0.188985,0.00567,497,809,2.58624,12.3009,-0.188848,0.381216
-0.174905,0.40435,0.00484787,-0.0230992,-0.00170542,-0.00276675,0.000305657,-0.00162369,-0.00284849,0.261288,0.00564385,507,809,2.5777,12.2822,-0.170057,0.381251
-0.156098,0.40435,0.00482135,-0.0230717,-0.0020341,-0.002785,0.000315077,-0.00191941,-0.00289969,0.349095,0.00553716,517,809,2.56357,12.2677,-0.151277,0.381278
-0.137291,0.40435,0.00477946,-0.0230583,-0.00229424,-0.00279242,0.000311745,-0.00214429,-0.00294237,0.448326,0.00537424,527,809,2.54134,12.2605,-0.132511,0.381292
-0.118484,0.40435,0.00471873,-0.0230434,-0.00245262,-0.00278924,0.000311776,-0.00226662,-0.00297524,0.537891,0.0050962,537,809,2.50906,12.2526,-0.113765,0.381307
-0.099677,0.40435,0.00464435,-0.0230135,-0.00249586,-0.00277916,0.000321207,-0.00228646,-0.00298856,0.577727,0.00499697,547,809,2.46951,12.2367,-0.0950326,0.381337
-0.08087,0.40435,0.00456561,-0.0229713,-0.00241417,-0.00276526,0.000339991,-0.00220708,-0.00297235,0.547088,0.00493205,557,809,2.4276,12.2142,-0.0763044,0.381379
-0.062063,0.40435,0.00448755,-0.0229405,-0.00220588,-0.00274994,0.000369063,-0.00201943,-0.0029364,0.467805,0.00485055,567,809,2.38613,12.1979,-0.0575755,0.38141
-0.0432561,0.40435,0.00442809,-0.0229302,-0.00188314,-0.00273364,0.000400804,-0.00172402,-0.00289275,0.377906,0.0047504,577,809,2.35449,12.1924,-0.038828,0.38142
-0.0244491,0.40435,0.00438929,-0.0229231,-0.00146896,-0.00271731,0.000426522,-0.00133715,-0.00284912,0.299728,0.00478239,587,809,2.33388,12.1886,-0.0200598,0.381427
-0.00564209,0.40435,0.00436381,-0.022904,-0.00100449,-0.00269967,0.000445043,-0.000894751,-0.00280941,0.241749,0.00488092,597,809,2.32029,12.1785,-0.00127829,0.381446
0.0131649,0.40435,0.00436335,-0.0228669,-0.000527844,-0.00268364,0.00044584,-0.000439278,-0.0027722,0.196096,0.00550242,607,809,2.32005,12.1588,0.0175282,0.381483
0.0319719,0.40435,0.0043816,-0.0227935,-8.80297e-05,-0.00266677,0.000423162,-2.03659e-05,-0.00273444,0.158558,0.00644724,617,809,2.3298,12.1197,0.0363535,0.381557
0.0507788,0.40435,0.00439503,-0.0227264,0.000265535,-0.00264548,0.000381101,0.0003146,-0.00269455,0.128042,0.00730747,627,809,2.33694,12.084,0.0551739,0.381624
0.0695858,0.40435,0.00443165,-0.0226538,0.000508996,-0.00261766,0.000324775,0.000542375,-0.00265104,0.102416,0.0079689,637,809,2.3564,12.0454,0.0740175,0.381696
0.0883928,0.40435,0.00446907,-0.0226002,0.00063522,-0.00257936,0.000262374,0.000656494,-0.00260064,0.0809064,0.00822114,647,809,2.37631,12.0169,0.0928619,0.38175
0.1072,0.40435,0.00449903,-0.0225843,0.000667546,-0.00252764,0.000199465,0.000679949,-0.00254005,0.0621053,0.00790063,657,809,2.39222,12.0085,0.111699,0.381766
0.126007,0.40435,0.00452026,-0.0225709,0.000662598,-0.00246239,0.000138199,0.000668698,-0.00246849,0.0441091,0.00710442,667,809,2.4035,12.0013,0.130527,0.381779
0.144814,0.40435,0.00452841,-0.0225656,0.000663618,-0.00238455,8.04784e-05,0.000665742,-0.00238667,0.0263777,0.00607431,677,809,2.40784,11.9985,0.149342,0.381784
0.163621,0.40435,0.00453542,-0.022578,0.000700922,-0.00229666,1.49471e-05,0.000700997,-0.00229674,0.00498622,0.0047474,687,809,2.41158,12.0051,0.168156,0.381772
0.182428,0.40435,0.00452336,-0.0225435,0.000806378,-0.00219703,-5.36212e-05,0.000807335,-0.00219799,-0.0178459,0.00456065,697,809,2.40514,11.9867,0.186951,0.381807
0.201235,0.40435,0.00449811,-0.0225094,0.000970846,-0.00208782,-0.000114418,0.00097512,-0.0020921,-0.0373383,0.0042926,707,809,2.39175,11.9686,0.205733,0.381841
0.220042,0.40435,0.00447733,-0.0224701,0.0011729,-0.00197217,-0.000171602,0.00118223,-0.0019815,-0.0543473,0.00415734,717,809,2.38069,11.9477,0.224519,0.38188
0.238849,0.40435,0.00445759,-0.0224412,0.001382,-0.00185283,-0.000216708,0.00139646,-0.00186728,-0.0665953,0.00424349,727,809,2.3702,11.9324,0.243306,0.381909
0.257656,0.40435,0.00446287,-0.0224157,0.00156093,-0.00173332,-0.000247984,0.00157949,-0.00175189,-0.0747166,0.00451936,737,809,2.37299,11.9188,0.262118,0.381934
0.276463,0.40435,0.00452899,-0.0224045,0.00168093,-0.00161755,-0.000270561,0.00170297,-0.0016396,-0.0813019,0.00513842,747,809,2.40811,11.9128,0.280992,0.381946
0.29527,0.40435,0.00462197,-0.0223976,0.00170774,-0.00150451,-0.000283415,0.00173256,-0.00152932,-0.0873303,0.00567633,757,809,2.4576,11.9092,0.299892,0.381952
0.314077,0.40435,0.00473125,-0.0224503,0.00163572,-0.00139674,-0.000289728,0.00166315,-0.00142418,-0.0944042,0.00567024,767,809,2.51567,11.9372,0.318808,0.3819
0.332884,0.40435,0.00482262,-0.0224745,0.00148,-0.00129668,-0.00029125,0.00151022,-0.0013269,-0.103392,0.00576062,777,809,2.56429,11.9501,0.337706,0.381876
0.351691,0.40435,0.00486256,-0.0224978,0.00125429,-0.00120467,-0.00028245,0.00128632,-0.0012367,-0.112906,0.00573598,787,809,2.58553,11.9624,0.356553,0.381852
0.370498,0.40435,0.00488369,-0.0225041,0.000979464,-0.00112366,-0.00026358,0.00101199,-0.00115619,-0.122798,0.0052575,797,809,2.59672,11.9658,0.375381,0.381846
0.389304,0.40435,0.00484936,-0.0224779,0.000686219,-0.00105347,-0.000236866,0.000717892,-0.00108514,-0.132931,0.00471718,807,809,2.57847,11.9519,0.394154,0.381872
0.408111,0.40435,0.0048116,-0.0224382,0.000399754,-0.000994246,-0.000205915,0.000429534,-0.00102403,-0.14363,0.00429541,817,809,2.55842,11.9308,0.412923,0.381912
0.426918,0.40435,0.00476637,-0.0223847,0.000149269,-0.000944728,-0.000174836,0.000176531,-0.00097199,-0.154683,0.00412394,827,809,2.53438,11.9024,0.431685,0.381965
0.445725,0.40435,0.00473802,-0.0223309,-3.52735e-05,-0.000903797,-0.000139465,-1.3428e-05,-0.000925643,-0.155375,0.00429264,837,809,2.5193,11.8737,0.450463,0.382019
0.464532,0.40435,0.00473641,-0.0223015,-0.000146386,-0.000871673,-0.000109878,-0.000130105,-0.000887954,-0.1471,0.00460327,847,809,2.51842,11.8581,0.469269,0.382049
0.483339,0.40435,0.00476316,-0.0222789,-0.000183082,-0.000847381,-9.50746e-05,-0.000169743,-0.00086072,-0.139393,0.0049248,857,809,2.53264,11.8461,0.488103,0.382071
0.502146,0.40435,0.00479381,-0.0222634,-0.000165917,-0.000827866,-9.11173e-05,-0.000153603,-0.000840179,-0.134323,0.00510323,867,809,2.54894,11.8378,0.50694,0.382087
0.520953,0.40435,0.00481516,-0.02225,-0.000124811,-0.000812274,-9.77425e-05,-0.000111184,-0.000825901,-0.138522,0.00528582,877,809,2.56031,11.8307,0.525769,0.3821
0.53976,0.40435,0.00483387,-0.0222341,-8.68523e-05,-0.000797404,-0.000110315,-7.01197e-05,-0.000814137,-0.150533,0.00531239,887,809,2.57025,11.8223,0.544594,0.382116
0.558567,0.40435,0.00484236,-0.0222164,-7.165e-05,-0.000779887,-0.000121869,-5.12662e-05,-0.000800271,-0.165726,0.00528316,897,809,2.57478,11.8129,0.56341,0.382134
0.577374,0.40435,0.00483123,-0.0221895,-7.82561e-05,-0.000760642,-0.00012472,-5.61754e-05,-0.000782723,-0.175226,0.00506289,907,809,2.56887,11.7985,0.582206,0.382161
0.596181,0.40435,0.00481963,-0.0221643,-0.000105894,-0.000742188,-0.000113909,-8.61162e-05,-0.000761965,-0.17191,0.00488384,917,809,2.56266,11.7852,0.601001,0.382186
0.614988,0.40435,0.00479943,-0.0221367,-0.000143164,-0.000726395,-8.82658e-05,-0.000130098,-0.00073946,-0.146956,0.00467186,927,809,2.55192,11.7705,0.619788,0.382213
0.633795,0.40435,0.00478853,-0.0221137,-0.000165127,-0.000715975,-5.55786e-05,-0.000159575,-0.000721527,-0.0995594,0.00467241,937,809,2.54617,11.7582,0.638584,0.382236
0.652602,0.40435,0.00478072,-0.0220873,-0.000144886,-0.000712096,-2.27416e-05,-0.000143975,-0.000713007,-0.040008,0.00470904,947,809,2.54199,11.7442,0.657383,0.382263
0.671409,0.40435,0.00476878,-0.0220573,-7.68734e-05,-0.000715271,2.62655e-06,-7.68625e-05,-0.000715282,0.0041142,0.0047956,957,809,2.53566,11.7283,0.676178,0.382293
0.690216,0.40435,0.0047697,-0.022022,3.35384e-05,-0.000721523,1.45441e-05,3.38185e-05,-0.000721803,0.0192527,0.00477535,967,809,2.53615,11.7095,0.694986,0.382328
0.709023,0.40435,0.00477268,-0.0219869,0.000185527,-0.000728395,1.05556e-05,0.000185649,-0.000728517,0.0115477,0.00467722,977,809,2.53773,11.6908,0.713796,0.382363
0.72783,0.40435,0.00478393,-0.0219606,0.00036643,-0.000735329,-7.65827e-06,0.000366484,-0.000735383,-0.0069505,0.00466938,987,809,2.54373,11.6768,0.732614,0.38239
0.746637,0.40435,0.00479759,-0.0219279,0.000562894,-0.00074244,-2.98843e-05,0.000563578,-0.000743123,-0.022878,0.00461973,997,809,2.55097,11.6594,0.751435,0.382422
0.765444,0.40435,0.00481458,-0.021891,0.000756512,-0.000749046,-5.14715e-05,0.000758269,-0.000750804,-0.0341345,0.00453149,1007,809,2.55997,11.6398,0.770259,0.382459
0.784251,0.40435,0.00482732,-0.0218656,0.000925598,-0.000755859,-7.36154e-05,0.000928815,-0.000759076,-0.0436694,0.00457257,1017,809,2.56677,11.6263,0.789078,0.382484
0.803058,0.40435,0.00484959,-0.0218405,0.00106238,-0.000762795,-9.33556e-05,0.00106714,-0.000767558,-0.0509717,0.00484215,1027,809,2.57857,11.613,0.807908,0.38251
0.821865,0.40435,0.00487278,-0.0218279,0.00116049,-0.00077089,-0.000108891,0.00116661,-0.000777009,-0.0561425,0.00517812,1037,809,2.59089,11.6062,0.826738,0.382522
0.840672,0.40435,0.00489689,-0.021825,0.00120707,-0.000781187,-0.000120183,0.0012143,-0.000788425,-0.0601547,0.00555448,1047,809,2.60371,11.6048,0.845569,0.382525
0.859479,0.40435,0.00492444,-0.0218283,0.00119284,-0.000794679,-0.000127415,0.00120098,-0.000802813,-0.0637595,0.00593388,1057,809,2.61844,11.6065,0.864403,0.382522
0.878286,0.40435,0.00496117,-0.0218163,0.00111934,-0.000811211,-0.000128366,0.00112784,-0.000819709,-0.0661039,0.00633588,1067,809,2.63791,11.6001,0.883247,0.382534
0.897093,0.40435,0.00501144,-0.0217682,0.00101188,-0.000831032,-0.000116089,0.00101916,-0.000838316,-0.0626619,0.00658807,1077,809,2.66465,11.5746,0.902104,0.382582
0.9159,0.40435,0.00505185,-0.0217273,0.000832391,-0.00086088,-9.39478e-05,0.000837588,-0.000866077,-0.055257,0.00660788,1087,809,2.6861,11.5528,0.920952,0.382623
0.934707,0.40435,0.00508055,-0.0216964,0.00057226,-0.00090391,-6.75404e-05,0.000575344,-0.000906994,-0.0456267,0.00651999,1097,809,2.70138,11.5364,0.939787,0.382654
0.953514,0.40435,0.00508744,-0.0216506,0.00022961,-0.000961413,-4.80347e-05,0.000231544,-0.000963347,-0.0402435,0.00633125,1107,809,2.70504,11.512,0.958601,0.382699
0.972321,0.40435,0.00507986,-0.0216354,-0.000190161,-0.00102912,-5.4089e-05,-0.000186689,-0.00103259,-0.064118,0.0061444,1117,809,2.70105,11.5039,0.977401,0.382715
0.991128,0.40435,0.00506126,-0.0216242,-0.000675614,-0.00109458,-0.000109704,-0.000648627,-0.00112156,-0.24121,0.00648865,1127,809,2.69113,11.498,0.996189,0.382726
1.00993,0.40435,0.00503142,-0.0216248,-0.001201,-0.00114206,-0.000231807,-0.000937857,-0.0014052,-0.848629,0.00805873,1137,809,2.67528,11.4983,1.01497,0.382725
-1.04003,0.385543,0.00433228,-0.0239516,-0.00155184,-0.00322868,0.000316555,-0.00149407,-0.00328645,0.180507,0.00580137,47,819,2.30355,12.7355,-1.03569,0.361592
-1.02122,0.385543,0.00429645,-0.0239169,-0.000707005,-0.00313429,0.000162138,-0.000696222,-0.00314507,0.0664051,0.00594187,57,819,2.2845,12.717,-1.01692,0.361626
-1.00241,0.385543,0.00428998,-0.0239012,0.000126911,-0.00303279,3.51986e-05,0.000127303,-0.00303318,0.011138,0.00627949,67,819,2.28106,12.7087,-0.998122,0.361642
-0.983605,0.385543,0.00430518,-0.0238773,0.000886182,-0.00292635,-6.15817e-05,0.000887176,-0.00292735,-0.0161468,0.00631781,77,819,2.28914,12.696,-0.9793,0.361666
-0.964798,0.385543,0.00434721,-0.0238607,0.00150647,-0.00281826,-0.00012688,0.00151019,-0.00282198,-0.0293046,0.0062924,87,819,2.31149,12.6871,-0.960451,0.361682
-0.945991,0.385543,0.00440088,-0.0238508,0.00193935,-0.00271337,-0.000166319,0.00194529,-0.0027193,-0.0356859,0.00619852,97,819,2.34003,12.6819,-0.94159,0.361692
-0.927184,0.385543,0.00445465,-0.0238322,0.00216204,-0.00261389,-0.000190415,0.00216962,-0.00262147,-0.0397855,0.00623185,107,819,2.36861,12.672,-0.922729,0.361711
-0.908377,0.385543,0.00453497,-0.0238205,0.00215608,-0.0025223,-0.000200307,0.00216464,-0.00253086,-0.0427112,0.00616529,117,819,2.41132,12.6658,-0.903842,0.361723
-0.88957,0.385543,0.00463617,-0.0238139,0.0020133,-0.0024379,-0.000208706,0.00202306,-0.00244766,-0.046751,0.00617602,127,819,2.46513,12.6623,-0.884934,0.361729
-0.870763,0.385543,0.00473317,-0.0238029,0.00167987,-0.00235996,-0.000202549,0.00169,-0.00237009,-0.0499711,0.00624072,137,819,2.51671,12.6564,-0.86603,0.36174
-0.851956,0.385543,0.00479028,-0.02379,0.00116884,-0.00228975,-0.000188257,0.00117905,-0.00229997,-0.0542181,0.00639213,147,819,2.54708,12.6495,-0.847166,0.361753
-0.833149,0.385543,0.0048413,-0.0237632,0.000518038,-0.00222644,-0.000173498,0.000528962,-0.00223736,-0.0628836,0.00630486,157,819,2.5742,12.6353,-0.828308,0.36178
-0.814342,0.385543,0.00484173,-0.0237388,-0.0002112,-0.00217026,-0.000159784,-0.000198253,-0.0021832,-0.0808494,0.00619582,167,819,2.57443,12.6223,-0.809501,0.361804
-0.795535,0.385543,0.00480841,-0.0237357,-0.000951295,-0.00212142,-0.00014759,-0.000932966,-0.00213975,-0.123554,0.00598008,177,819,2.55672,12.6206,-0.790727,0.361807
-0.776728,0.385543,0.00475532,-0.0237327,-0.00165007,-0.00207878,-0.000137806,-0.0016096,-0.00211926,-0.28568,0.005815,187,819,2.52849,12.6191,-0.771973,0.36181
-0.757921,0.385543,0.00466435,-0.0237241,-0.00225154,-0.00204113,-0.000131663,-0.0019778,-0.00231487,-1.12248,0.00561779,197,819,2.48012,12.6145,-0.753257,0.361819
-0.739114,0.385543,0.00457209,-0.0237125,-0.00269939,-0.00200645,-0.000130908,-0.00198254,-0.0027233,-1.39017,0.00543011,207,819,2.43105,12.6083,-0.734542,0.361831
-0.720307,0.385543,0.00448738,-0.0236953,-0.00294558,-0.0019741,-0.000134726,-0.00195576,-0.00296392,-1.43552,0.00520736,217,819,2.38601,12.5992,-0.71582,0.361848
